ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Source,IPA
5018,37,mȯn'n'e mai̯na̮zi̮ ju͕ᵈtaᵍk  ju͕ᵈtam mai̯nᵃz'ii̯ᵈt,mȯn'n'-e	mai̯na̮z-i̮	ju͕ᵈt-aᵍk	-	ju͕ᵈt-am	mai̯nᵃz'-ii̯ᵈt,1SG-DAT	story-ACC.SG	tell-PRS.2SG	-	tell-PRS.1SG	story-ACC.PL,Will you tell me a story? - I'll tell you stories,,,,kert_obrazcy_1961[200],
5019,37,ji̮k vɛi tonn mi̮n˙n˙i͔ sarnad˙ koh't˙,ji̮k	vɛi	tonn	mi̮n˙n˙-i͔	sarn-ad˙	koh't˙,NEG.2SG	can.CVB	2SG.NOM	1SG-DAT	speak-INF	how,Can you tell me how [your brother got rich]?,,,,kert_obrazcy_1961[184],
5020,37,jĭenna̮g͕ li pi̮ᴅta mī̮rᵈt ťš́ī̮ɔ̄pa̮ᵈ,jĭenna̮g͕	li	pi̮ᴅta	mī̮rᵈ-t	ťš́ī̮ɔ̄pa̮ᵈ,many	Q	need	tree-ACC.PL	cut.down-INF,Do you need to cut down a lot of trees?,,,,itkonen_koltan-_1931[296-297],
5021,37,mirr al'ampa parti,mirr	al'-ampa	part-i,tree.NOM.SG	high-CMPR	house-PRT,The tree is taller than the house,,,,tereshkin_jokangskij_2002[115],
5022,37,poaz vaht'amp paлtaza,poaz	vaht'-amp	paлtaz-a,reindeer.NOM.SG	fast-CMPR	wolf-PRT,The reindeer is faster than the wolf,,,,tereshkin_jokangskij_2002[115],
5023,37,kos't lev ki̮s's'ampɛ oлmɛ,kos't	le-v	ki̮s's'-ampɛ	oлmɛ,where	be-PRS.3PL	rich-CMPR	man.NOM.PL,[Important guests go] where the people are richer,,,,kert_obrazcy_1961[169],
5024,37,pɛrźampi̮ ńi͔iti͔śśi sāri̮ntă,pɛrź-ampi̮	ńi͔it-i͔ś-śi	sāri̮nt-ă,old-CMPR	daughter-POSS.3-DAT.SG	speak-PRS.3SG,She tells to her older daughter...,,,,szabo_kolalappische_1968[50],
5025,37,jim jug : jik jug : ji jug,ji-m	jug	:	ji-k	jug	:	ji	jug,NEG-1SG	drink.CNG	:	NEG-2SG	drink.CNG	:	NEG.3SG	drink.CNG,I don't drink : you don't drink : (s)he doesn't drink,,,,szabo_kolalappische_1968[115],
5026,37,jebʙ vi̮ĺḱ : jeb́ʙ́e vi̮ĺḱ : jev vi̮ĺḱ,je-bʙ	vi̮ĺḱ	:	je-b́ʙ́e	vi̮ĺḱ	:	je-v	vi̮ĺḱ,NEG-1PL	walk.CNG	:	NEG-2PL	walk.CNG	:	NEG-3PL	walk.CNG,we don't drink : ye don't drink : they don't drink,,,,szabo_kolalappische_1968[115],
5027,37,pi̮dˈda̮ la̮hˈki̮ jiiǯ́ˈǯ́is ma̮jˈtńid̜ˈd̜e,pi̮dˈd-a̮	la̮hˈk-i̮	jiiǯ́ˈǯ́is	ma̮jˈt-ńid̜ˈd̜e,come-PRS.1SG	do-INF	self-POSS.3	what.ACC.PL-PTCL,I came to do something for myself,,,,,
5028,37,pahki̮n˙ pi̮n˙n˙ad˙ kan'c'e kan'dzas',pahk-i̮n˙	pi̮n˙n˙-ad˙	kan'c'e	kan'dz-as',order-PST.3PL	care-INF	friend.NOM.SG	friend.ACC.SG-POSS.3,They told us to take care of each other,,,,kert_obrazcy_1961[171],
5029,37,t̜eeda̮č́ : t̜iid̜ińč́a̮ : t̜eeda̮s̜,t̜eed-a̮č́	:	t̜iid̜-ińč́-a̮	:	t̜eed-a̮s̜,know-COND.3SG	:	know-POT-PRS.3SG	:	know-IMP.3SG,she would know : she could now : let her know,,,,,
5030,37,l̜ih̀č́in : l̜iń̀č́iv : l̜aagga̮z,l̜i-h̀č́-in	:	l̜i-ń̀č́-iv	:	l̜aa-gga̮z,be-COND-3PL	:	be-POT-3PL	:	be-IMP.3PL,they would have been : they could be : let them be,,,,,
5031,37,vanzas't˙ kom siji̮ ki̮dḓi̮n˙ jɛd'ž́es' ja jɛn˙es',vanz-a-s't˙	kom	sij-i̮	ki̮dḓ-i̮n˙	jɛd'ž́-es'	ja	jɛn˙-es',boat-DIM-LOC.SG	which.ACC.SG	3PL-DAT	leave-PST.3PL	father.NOM.SG-POSS.3	and	mother.NOM.SG-POSS.3,...in the boat their father and mother left them,,,,kert_obrazcy_1961[171],
5032,37,vi̮ᴅtᴬ : vi̮ᴅtamлoɢ͕k͕ɛ : vi̮ᴅtлoɢ͕k͕ɛ,vi̮ᴅtᴬ	:	vi̮ᴅt-am-лoɢ͕k͕ɛ	:	vi̮ᴅt-лoɢ͕k͕ɛ,five	:	five-CMPR-ten	:	five-ten,five : fifteen : fifty,,,,itkonen_koltan-_1958[277],
5033,37,ńiel̀'l'e : ńiel̀'l'ɒmлoɢ͕k͕ɛ : ńiel̀'l'eлoɢ͕k͕ɛ,ńiel̀'l'e	:	ńiel̀'l'-ɒm-лoɢ͕k͕ɛ	:	ńiel̀'l'e-лoɢ͕k͕ɛ,four	:	four-CMPR-ten	:	five-ten,four : fourteen : fourty,,,,itkonen_koltan-_1958[758],
5034,37,mi͔i ui̯nɛp taḿḿi ri̮ɴtɛ̆,mi͔i	ui̯nɛp	taḿḿi	ri̮ɴtɛ̆,1PL.NOM	see-PRS.1PL	this.ACC.SG	shore.ACC.SG,We see this shore,,,,szabo_kolalappische_1968[103],
5035,37,si͔i ui̯ni͔n akkat,si͔i	ui̯ni͔n	akkat,3PL.NOM	see-PST.3PL	old.woman-ACC.PL,The saw the old women,,,,szabo_kolalappische_1968[96],
5036,37,ja mas't˙ t'id˙d˙iš ušti̮ oaije v'il'l'es kavni̮d˙ kɛs't˙n˙i͔,ja	mas't˙	t'id˙d˙-iš	ušti̮	oaij-e	v'il'l'-es	kavn-i̮d˙	kɛs't˙-n˙i͔,and	what.LOC.SG	know-PST.IPS	that	can-PST.3SG	brother.ACC.SG-POSS.3	find-INF	where-NEG,And how did they know that the brothers could be found somewhere.,,,,kert_obrazcy_1961[172],
5037,37,jeaǯ́ǯ́a̮m : jeaǯ́ǯ́a̮nt : jieǯ́ǯ́es,jeaǯ́ǯ́-a̮m	:	jeaǯ́ǯ́-a̮nt	:	jieǯ́ǯ́-es,father.NOM.SG-POSS.1	:	father.NOM.SG-POSS.2	:	father.NOM.SG-POSS.3,my\our father : your father : his\her\their father,,,,,
5038,37,a̮l̀ka̮m : a̮l̀ka̮nt : a̮l̜̀ḱes,a̮l̀k-a̮m	:	a̮l̀k-a̮nt	:	a̮l̜̀ḱ-es,son.NOM.SG-POSS.1	:	son.NOM.SG-POSS.2	:	son.NOM.SG-POSS.3,my\our sons : your sons : his\her\their sons,,,,,
5039,37,лi̮š't sij porriv,лi̮š't	sij	porr-iv,PTCL.IMP	3PL.NOM	eat-PRS.3PL,Let them eat,,,,tereshkin_jokangskij_2002[125],
5040,37,an'n' sonn s'irra,an'n'	sonn	s'irr-a,PTCL.IMP	3SG.NOM	play-PRS.3SG,Let him play,,,,tereshkin_jokangskij_2002[125],
5041,37,pi̯ɔ̄t́im vaʀs ᵛi̮ənᴅ́ž́ɛ,pi̯ɔ̄t́-im	vaʀs	ᵛi̮ənᴅ́ž́ɛ,bring-PST.1SG	fresh	meat.ACC.SG,I brought fresh meat,,,,,
5042,37,ma̭n̜ jėᵍk pī̮ᵈt̜̀ kī̮l̜ɛ,ma̭n̜	jėᵍk	pī̮ᵈt̜̀	kī̮l̜ɛ,what.NOM.SG	NEG.2SG	bring.CNG	fish.ACC.SG,Why didn't you bring the fish?,,,,itkonen_koltan-_1931[284-285],
5043,30,s'id'a po xəya,s'id'a	po	xəya,two	year	go,(Exactly) two years passed,,,,nikolaeva_grammar_2014[157],
5044,30,t'ukuº werah ti,t'ukuº	wera-h	ti,this	Wera-GEN	reindeer,this reindeer of Wera's,,,,nikolaeva_grammar_2014[141],
5045,30,yes'ºda malºh m'it'eryəda,yes'º-da	malºh	m'it'er-yə-da,money-PL.ACC.3SG	all	give.away-PL.OBJ-3SG,He gave away all his money,,,,nikolaeva_grammar_2014[159],
5046,30,Weraxəna toº,Wera-xəna	toº,Wera-LOC	come,He came with (his) Wera,,,,nikolaeva_grammar_2014[64],
5047,30,mən'º təd'ekəxətº pidərº,mən'º	təd'ekəxətº	pidərº,I	then	you,me and you,,,,nikolaeva_grammar_2014[416],
5048,30,mən'ih,mən'ih,1DU,we two,,,,nikolaeva_grammar_2014[47],
5049,30,pidºr'ih,pidºr'ih,2DU,you two,,,,nikolaeva_grammar_2014[47],
5050,30,pid'ih,pid'ih,3DU,they two,,,,nikolaeva_grammar_2014[47],
5051,30,Weraxºh toŋaxºh,Wera-xºh	toŋa-xºh,Wera-DU	come-3DU,Wera and somebody associated with him came,,,,nikolaeva_grammar_2014[418],
5052,30,padºnəbc'ºh,padºnə-bc'ºh,write-DN,pen,,,,nikolaeva_grammar_2014[31],
5053,30,yil'es'ºh,yil'e-s'ºh,live-DN,dwelling,,,,nikolaeva_grammar_2014[31],
5054,30,səwarº n'urº,səwa-rº	n'u-rº,good-2SG.POSS	child-2SG.POSS,your good child,,,,nikolaeva_grammar_2014[155],
5055,30,t'exaq t'ír'edº,t'exa-q	t'ír'e-dº,that-PL	cloud-PL.2SG.POSS,those clouds of yours,,,,nikolaeva_grammar_2014[142],
5056,30,noxah tæ̅wa,noxa-h	tæ̅wa,polar.fox-GEN	tail,polar fox's tail,,,,nikolaeva_grammar_2014[142],
5057,30,t'ukuº wen'akoxºh səwaxºh,t'ukuº	wen'akoxºh	səwaxºh,this	dog-DU	good-3DU,These two dogs are/were good,,,,nikolaeva_grammar_2014[252],
5058,30,xarədºh m'udº,xarədº-h	m'udº,house-GEN	out,out of the house,,,,nikolaeva_grammar_2014[188],
5059,30,ŋawºna wæ̅wah yil'eəc'º,ŋawºna	wæ̅wa-h	yil'eə-c'º,in.the.past	bad-GEN	live-3PL.PST,In the past they lived poorly,,,,nikolaeva_grammar_2014[81],
5060,30,tən'ana sirah yolc'ºnta yil'eŋkuq,tən'ana	sira-h	yolc'ºnta	yil'e-ŋku-q,there	snow-GEN	until	live-FUT-3PL,They will live there until the snow,,,,nikolaeva_grammar_2014[83],
5061,30,t'ukuº n'enec'əm knigaxəna miqŋawº,t'ukuº	n'enec'ə-m	kniga-xəna	miqŋa-wº,this	person-ACC	book-LOC	give-1SG.S.SG.O,I provided this man with the book,,,,nikolaeva_grammar_2014[236],
5062,30,xasawadºm,xasawa-dºm,work-1SG,I work,,,,nikolaeva_grammar_2014[76],
5063,30,meəwº,meə-wº,take-1SG.S.SG.O,I take it,,,,nikolaeva_grammar_2014[79],
5064,30,yarºt'e,yarº-t'e-,cry-CAUS,to cause to cry,,,,nikolaeva_grammar_2014[231],
5065,30,Weraxºh Was'axºh toxolkodaxºh ŋæ̅ŋkuxºh,Wera-xºh	Was'a-xºh	toxolko-da-xºh	ŋæ̅-ŋku-xºh,Wera-DU	Wasya-DU	study-IMPF.PART-DU	be-FUT-3DU,Wera and Wasya will be students,,,,nikolaeva_grammar_2014[255],
5066,30,wæ̅wa ŋæ̅dakedºm,wæ̅wa	ŋæ̅-dakedºm,bad	be-PROB.1SG,I am probbly bad,,,,nikolaeva_grammar_2014[252],
5067,30,pedaraxºna tudakoq tən'aºq,pedara-xºna	tudako-q	tən'aº-q,forest-LOC	mushroom-PL	exist-3PL,There are mushrooms in the forest,,,,nikolaeva_grammar_2014[251],
5068,30,yəxºh warºh n'in'a pidərº yəŋkunº,yəxº-h	warº-h	n'in'a	pidərº	yəŋku-nº,river-GEN	bank-GEN	on	2SG	no-2SG,You are not on the river bank,,,,nikolaeva_grammar_2014[251],
5069,30,"n'e n'ūmtº xən'ana xayesarº, t'ukuº ŋəwor'I t'ikiº yanºh malºh tæ̅wºranºq","n'e	n'ū-mtº	xən'ana	xaye-sa-rº,	t'ukuº	ŋəwor'I	t'ikiº	ya-nºh	malºh	tæ̅wºra-nºq",woman	child-ACC.2SG	where	leave-INTER-2SG.S.SG.O	this	thing.PL.ACC	that	place-DAT	all	bring-IMP.2SG.S.PL.O,Take these things to where you left your daguhter,,,,,
5070,30,pidərº s'iqm'i məncºraº tab'edaº ŋæ̅wadalnº,pidərº	s'iqm'I	məncºra-º	tab'eda-º	ŋæ̅wadal-nº,2SG	1SG.ACC	work-MOD	order-MOD	stop-2SG,You stopped forcing me to work,,,,nikolaeva_grammar_2014[345],
5071,30,t'ukuº ŋənom n'īwəs'º s'ertaq,t'ukuº	ŋəno-m	n'ī-wə-s'º	s'erta-q,this	boat-ACC	NEG-1SG>SG.O-PST	do-CONNEG,I didn't t make this boat,,,,nikolaeva_grammar_2014[272],
5072,30,ŋarkaq tiq,ŋarka-q	ti-q,big-PL	reindeer-PL,big reindeer,,,,nikolaeva_grammar_2014[152],
5073,30,t'ikiºq ŋod'aq,t'ikiº-q	ŋod'a-q,this-PL	berry-PL,those berries,,,,nikolaeva_grammar_2014[142],
5074,30,p'īq poŋkºna tukoc'a ŋəd'i,p'īq	poŋkºna	tu-ko-c'a	ŋəd'i,tree.PL.GEN	between	fire-DIM-DIM	be.seen,A small fire is seen between trees,,,,nikolaeva_grammar_2014[136],
5075,30,wen'akoqya,wen'ako-qya,dog-AUG,big dog,,,,nikolaeva_grammar_2014[138],
5076,30,malºh wen'aku xadeyənº,malºh	wen'aku	xade-yə-nº,all	dog.PL.ACC	kill-PL.OBJ-1SG,I killed all the dogs,,,,nikolaeva_grammar_2014[159],
5077,30,xusuweyº mərºkəna meºdəmcº,xusuweyº	mərºkəna	meº-dəm-cº,each	city.LOC	be-1SG-PST,I've been in each city,,,,nikolaeva_grammar_2014[160],
5078,30,(mən'º) wen'akom'i (mən'º) tən'aº,(mən'º)	wen'ako-m'i	(mən'º)	tən'aº,1SG	dog-1SG.POSS	1SG	exist,I have a dog,,,,nikolaeva_grammar_2014[250],
5079,30,t'ukuº pəniº takiº pənexədº səwa,t'ukuº	pəniº	takiº	pəne-xədº	səwa,this	coat	that	coat-ABL	good,This coat is better than that one,,,,nikolaeva_grammar_2014[174],
5080,30,t'ukuº yal'ax t'eyºh p'iruwºna yibarka,t'ukuº	yal'a-x	t'eyºh	p'iruwºna	yiba-rka,this	day-GEN	yesterday	compared	warm-CMPR,Today is warmer than yesterday,,,,nikolaeva_grammar_2014[174],
5081,30,tūtºsa?,tū-tº-sa?,come-FUT-INTER,I wonder: did he have come or not?,,,,nikolaeva_grammar_2014[98],
5082,30,t'on'a pidarº xadawerº ŋæ̅dakiº,t'on'a	pidarº	xada-werº	ŋæ̅-dakiº,fox	2SG	kill-PRF.PTCP-2SG	be-PROB,The fox is probably killed by you,,,,nikolaeva_grammar_2014[243],
5083,30,t'ukuº ŋəno Werah s'ertawiº,t'ukuº	ŋəno	Wera-h	s'erta-wiº,this	boat	Wera-GEN	do-PRF.PTCP,This boat is made by Wera,,,,nikolaeva_grammar_2014[241],
5084,30,walakəda n'īn'ih wun'in'ih xoŋkuq,walakəda	n'īn'ih	wun'i-n'ih	xo-ŋku-q,but	REC.ACC.1DU	NEG.EMPH-1DU	find-FUT-CONNEG,But we will not find each other,,,,nikolaeva_grammar_2014[49],
5085,30,pida puxac'ada,pida	puxac'a-da,3SG	wife-3SG.POSS,his wife,,,,nikolaeva_grammar_2014[143],
5086,30,ləwºq p'ikad'oq sowontoh,ləwºq	p'ikad'o-q	so-won-toh,oar.PL.GEN	splash-PL	hear-AUD-3PL,The splashing of oars is heard,,,,nikolaeva_grammar_2014[113],
5087,30,tīnaq yamtoh war'ol'ewedoh,tīnaq	ya-mtoh	war'ol'e-wedoh,reindeer.PL.1PL	place-ACC.3PL	trample-INFER.3PL.S.SG.O,The reindeer have trampled that place,,,,nikolaeva_grammar_2014[93],
5088,30,xəqmancanº?,xəqman-ca-nº?,what.say-INTER-2SG,What did you say?,,,,nikolaeva_grammar_2014[265],
5089,30,t'en'ana Wera t'ukuº tim xən'ana xadasada?,t'en'ana	Wera	t'ukuº	ti-m	xən'ana	xada-sa-da?,yesterday	Wera	this	reindeer-ACC	where	kill-INTER-3SG.S.SG.O,Where did Wera kill this reindeer yesterday?,,,,nikolaeva_grammar_2014[266],
5090,30,Werah xadawiº t'ukuº ti,Wera-h	xada-wiº	t'ukuº	ti,Wera-GEN	kill-PERF.PTCP	this	reindeer,this reindeer which Wera killed,,,,nikolaeva_grammar_2014[295],
5091,30,saxarəm pudabtaºda,saxarə-m	pudabtaº-da,sugar-ACC	spill-3SG.S.SG.O,He spilt the sugar,,,,nikolaeva_grammar_2014[225],
5092,30,saxarº pudabteyºq,saxarº	pudabteyºq,sugar	spill.REFL.3SG,The sugar spilt,,,,nikolaeva_grammar_2014[225],
5093,30,toº,toº,come.3SG,s/he comes,,,,nikolaeva_grammar_2014[25],
5094,30,tuq,tu-q,come-IMP.2SG,Come!,,,,nikolaeva_grammar_2014[25],
5095,30,ŋənom'i,ŋəno-m'i,boat-1SG.POSS,my boat,,,,nikolaeva_grammar_2014[67],
5096,30,ladºərº,ladºə-rº,hit-2SG.S.SG.O,You hit him,,,,nikolaeva_grammar_2014[386],
5097,23,viť aďami,viť	aďami,five	person.NOM.SG,five people,,,,winkler_udmurtische_2011[38],
5098,23,so typy,so	typy,DEM.DIST.NOM.SG	oak.NOM.SG,that oak,,,,bartens_permilaisten_2000[163],
5099,23,gurtjos,gurt-jos,village-PL.NOM,villages,,,,winkler_udmurtische_2011[36],
5100,23,korkaos,korka-os,house-PL.NOM,houses,,,,winkler_udmurtische_2011[36],
5101,23,Možgaos,Možga-os,PN-PL.NOM,people from Mozhga,,,,winkler_udmurtische_2011[37],
5102,23,agajjos,agaj-jos,uncle-PL.NOM,uncle and his people,,,,winkler_udmurtische_2011[37],
5103,23,veraśkon,veraśk-on,talk-AN,talking,,,,winkler_udmurtische_2011[89],
5104,23,kulem,kul-em,die-DN,death,,,,winkler_udmurtische_2011[89],
5105,23,dyšetiś,dyšeti-ś,teach-AGN,teacher,,,,winkler_udmurtische_2011[89],
5106,23,ľuket,ľuk-et,divide-ONMLZ,part,,,,winkler_udmurtische_2011[89],
5107,23,tymetyś čoryg,tymet-yś	čoryg,lake-ELA	fish.NOM,fish of the lake,,,,edygarova_attributive_2009[113],
5108,23,val jyr,val	jyr,horse.NOM	head.NOM,horse's head,,,,edygarova_attributive_2009[111],
5109,23,Ondilen nylyz,Ondi-len	nyl-yz,PN-GEN	daughter-PX.3SG,Ondi's daughter,,,,winkler_udmurtische_2011[65],
5110,23,mašaly keźit,maša-ly	keźit,PN-DAT	cold,Masha is cold,,,,bakro-nagy_udmurt_2022[519],
5111,23,petyrlen śijemez pote,petyr-len	śi-jem-ez	pot-e,"PN-GEN	eat-NMLZ-PX.3SG	go,out-PRS.3SG",Peter wants to eat,,,,bakro-nagy_udmurt_2022[511],
5112,23,otyn kyšnojen karten kutsaśko,ot-yn	kyšno-jen	kart-en	kutsaśk-o,there-INE	wife-INSTR	husband-INSTR	thresh-PRS.3PL,There a husband and a wife are threshing grain,,,,winkler_udmurtische_2011[54],
5113,23,so ešezly gožtet ystiz,so	eš-ez-ly	gožtet	yst-i-z,3SG	friend-PX.3SG-DAT	letter.NOM	send-PST1-3SG,He sent a letter to his friend,,,,winkler_udmurtische_2011[153],
5114,23,mon (ta) kńigajez lyďźi,mon	(ta)	kńiga-jez	lyďź-i,1SG	(DEM.PROX)	book-ACC	read-PST.1SG,I have read this book / the book (we were talking about),,,,winkler_udmurtische_2011[46],
5115,23,soly tros užany kule,so-ly	tros	uža-ny	kul-e,3SG-DAT	many	work-INF	must-PRS.3SG,He should work a lot,,,,winkler_udmurtische_2011[144],
5116,23,mynam lyďźeme lue,myn-a-m	lyďź-em-e	lu-e,1SG-GEN-1SG	read-PP-1SG	be-PRS.3SG,I can read / I have time to read,,,,winkler_udmurtische_2011[145],
5117,23,mon soje gožtet / gožtetez gožtytiśko,mon	so-je	gožtet	/	gožtet-ez	gožty-ti-śko,1SG	3SG-ACC	letter.NOM	/	letter-ACC	write-CAUS-PRS.1SG,I let him write a/the letter,,,,winkler_udmurtische_2011[152],
5118,23,stolovojyn soly kyk murtly tyrmymon šyd śotizy,stolovoj-yn	so-ly	kyk	murt-ly	tyrmy-mon	šyd	śot-i-zy,cantine-INE	3SG-DAT	two	person-DAT	give-PTCP	soup	give-PST-3PL,In the cantine they gave him a soup meant for two people,,,,winkler_udmurtische_2011[153],
5119,23,pojezdleś kyľiśkom,pojezd-leś	kyľi-śko-m,train-ABL	remain-PRS-1PL,We are late for the train,,,,winkler_udmurtische_2011[50],
5120,23,monen,mon-en,1SG-INSTR,with me,,,,winkler_udmurtische_2011[69],
5121,23,kotyr kyk jablok śotizi,kotyr	kyk	jablok	śot-i-zi,each/PREP	2	apple	give-PST1-3PL,I gave two apples each,,,,winkler_udmurtische_2011[136],
5122,23,(as) ponnam,(as)	ponna-m,(self)	for.the.sake.of-PX.1SG,for myself,,,,winkler_udmurtische_2011[135],
5123,23,myniśko,myni-śko,go-PRS.1SG,I go,,,,winkler_udmurtische_2011[96],
5124,23,myniśkod,myni-śko-d,go-PRS-2SG,you go,,,,winkler_udmurtische_2011[96],
5125,23,mynid,myn-i-d,go-PST-2SG,you went,,,,winkler_udmurtische_2011[97],
5126,23,mynod,myn-o-d,go-FUT-2SG,you will go,,,,winkler_udmurtische_2011[96],
5127,23,köńa ćasyn tunne sultid?,köńa	ćas-yn	tunne	sult-i-d?,how.many	hour-INE	today	get.up-PST1-2SG,At what time did you wake up today?,,,,winkler_udmurtische_2011[97],
5128,23,jazyčnik… kyleme vań so kylez,jazyčnik…	kyl-em-e	vań	so	kyl-ez,pagan(Ru.)	hear-PTCP-PX.1SG	COP.EX.PRS	DEM.DIST	word-ACC,Pagan… I have already heard this word,,,,winkler_udmurt_2001[48],
5129,23,šur dure myniśko,šur	dure	myni-śko,river	to/POSTP	go-PRS.1SG,I go to the river,,,,winkler_udmurtische_2011[150],
5130,23,mynymtejez,myny-mte-jez,go-NEG.PFV-3SG,s/he hasn't gone,,,,winkler_udmurt_2001[54],
5131,23,tupatiny,tupa-ti-ny,fix-TR-INF,repair,,,,winkler_udmurtische_2011[123],
5132,23,dyśaskiny,dyśa-śky-ny,put.on-REFL-INF,dress oneself,,,,winkler_udmurtische_2011[122],
5133,23,tyškaśkyny,tyška-śky-ny,beat-REFL-INF,to beat each other,,,,winkler_udmurtische_2011[122],
5134,23,Pedor dyšetiś val,Pedor	dyšetiś	val,PN	teacher	COP.PST1,Pedor was a teacher,,,,winkler_udmurtische_2011[92],
5135,23,viśisa ulyny,viśi-sa	uly-ny,be.ill-CV	be-INF,be constantly ill,,,,winkler_udmurtische_2011[119],
5136,23,kyrdžsa leźyny,kyrdž-sa	leźy-ny,sing-CV	leave/let-INF,start singing,,,,winkler_udmurtische_2011[119],
5137,23,iźysa vuyny,iźy-sa	vuy-ny,sleeep-CV	arrive-INF,having slept enough,,,,winkler_udmurtische_2011[119],
5138,23,šudynyśerekjany,šudyny-śerekjany,play.INF-laugh.INF,"have a good time, enjoy oneself",,,,winkler_udmurtische_2011[124],
5139,23,tau karyny,tau	kary-ny,thanks	do-INF,to thank,,,,winkler_udmurtische_2011[125],
5140,23,štrafovat' karyny,štrafovat'	kary-ny,fine:INF	do-INF,to give a fine,,,,winkler_udmurtische_2011[124],
5141,23,džök vylyn kńiga vań,džök	vyl-yn	kńiga	vań,table	on/POSTP-INE	book	EX.COP,There is a book on the table,,,,winkler_udmurtische_2011[141],
5142,23,mon čukaźe kośkiśko,mon	čukaźe	kośki-śko,1SG	morning	leave-PRS.1SG,I will go away in the morning,,,,winkler_udmurtische_2011[96],
5143,23,anajataj mar šuoz?,anaj-ataj	mar	šu-o-z?,mother-father	what	say-FUT-3SG,What will the parents say?,,,,winkler_udmurtische_2011[163],
5144,23,"mon Možgalan vordiśki, maly ke šuono, anajataje otyn ulizy","mon	Možga-lan	vordiśk-i,	maly_ke_šuono,	anaj-ataj-e	otyn	ul-i-zy",1SG	PN-INE	be.born-PST1.1SG	because	mother-father-1SG	there	live-PST-3PL,"I was born in Možga, because my parents lived there",,,,winkler_udmurt_2001[74],
5145,23,Mylkydy tunne no lapkamte,Mylkyd-y	tunne	no	lapka-mte.,mood-POSS.1SG	today	and	calm.down-PTCP.NEG,I was worried today,,,,arkhangelskiy_web_2020,
5146,23,en myn(y),en	myn(y),NEG.IMP.2SG	go.CNG,Don't go!,,,,winkler_udmurtische_2011[108],
5147,23,ud myniśki,ud	myniśki,NEG.PRS.2SG	go.PRS.CNG,You don't go,,,,winkler_udmurtische_2011[107],
5148,23,otyn jegit pi övöl,ot-yn	jegit	pi	övöl,there-INE	small	boy	NEG.EX,There is no small boy there,,,,bartens_permilaisten_2000[292],
5149,23,śion ćeskyd övöl,śion	ćeskyd	övöl,food	tasty	PTCL:NEG,Food is not good,,,,bartens_permilaisten_2000[293],
5150,23,vu övöl,vu	övöl,water	NEG.EX,There is no water,,,,winkler_udmurtische_2011[141],
5151,23,pydze bićate,pyd-z-e	bićat-e,leg-3SG-ACC	itch-PRS.3SG,The leg is itchy (lit. '(something) itches his/her foot'),,,,winkler_udmurtische_2011[152],
5152,23,aďźiśkyny,aďźi-śky-ny,see-REFL-INF,be seen,,,,winkler_udmurtische_2011[122],
5153,23,śiśkyny,śi-śky-ny,eat-ANTIP-INF,eat (as a process),,,,winkler_udmurtische_2011[122],
5154,23,"Kima, korka pyrysa, džök śöry pukśiz","Kima,	korka	pyry-sa,	džök	śöry	pukś-i-z",PN	house	enter-CV	table	behind/POSTP	sit-PST1-3SG,"After Kima had entered the house, she sat down to the table",,,,winkler_udmurtische_2011[118],
5155,23,"(mon) gurte beryku(m), dyšetiśme pumitaj","(mon)	gurt-e	bery-ku(-m),	dyšetiś-m-e	pumita-j",(1SG)	house-ILL	come-CV(-PX.1SG)	teacher-PX.1SG-ACC	meet-PST1.1SG,"While I was going home, I have met my teacher",,,,winkler_udmurtische_2011[120],
5156,23,mon soje gožtet gožtytiśko,mon	so-je	gožtet	gožty-ti-śko,1SG	3SG-ACC	letter	write-CAUS-PRS.1SG,I'll have him write a letter,,,,winkler_udmurtische_2011[123],
5157,23,gužembyt užaśkod~užaśkod,gužembyt	uža-śko-d~uža-śko-d,all.summer	work-PRS-2SG~work-PRS-2SG,"you work all summer (and still, you can achieve nothing)",,,,shibanov_sintaksis_2014[529],
5158,23,gord~gord,gord~gord,red~red,very red,,,,kelmakov_udmurtin_1994[112],
5159,23,baďźimeś gurtjos,baďźim-eś	gurt-jos,big-PL	village-PL,big villages,,,,winkler_udmurtische_2011[82],
5160,23,vańmyzlen kokraoslen,vańmyz-len	kokra-os-len,all-GEN	house-PL-GEN,of all houses,,,,winkler_udmurtische_2011[76],
5161,23,aďamily byde,aďami-ly	byde,person-DAT	every,for every person,,,,dusenkova_-_2008,
5162,23,bydes ar,bydes	ar,whole	year,whole year,,,,dusenkova_-_2008,
5163,23,kin doryn kńigaje,kin	dor-yn	kńiga-je,who	next/POSTP-INE	book-PX.1SG,Who has my book? (lit. next to whom is my book),,,,winkler_udmurtische_2011[142],
5164,23,(mynam) kyk pinale vań,(myn-a-m)	kyk	pinal-e	vań,1SG-GEN-1SG	two	kid-PX.1SG	COP.EX,I have two kids,,,,winkler_udmurtische_2011[142],
5165,23,ton bakćajea vetlid?,ton	bakća-je-a	vetl-i-d?,2SG	garden-ILL-Q	go-PST1-2SG,Did you go to the garden?,,,,winkler_udmurtische_2011[145],
5166,23,ton udmurta?,ton	udmurt-a?,2SG	Udmurt-Q,Are you an Udmurt?,,,,winkler_udmurtische_2011[145],
